Task ID	Created At	Completed At	Last Modified	Name	Assignee	Assignee Email	Start Date	Due Date	Tags	Notes	Projects	Parent Task
483129415510333	2017-11-19	2017-11-19	2017-11-19	Roho Fitness	zuza	zuza@rtaventures.com			outgoing,mexico	Fitness, http://rohofitness.com , Mexico	Deal Flow Log: to review	
483129420158803	2017-11-19	2017-11-19	2017-11-19	unicblock	zuza	zuza@rtaventures.com			outgoing,mexico	Construction, http://www.zapotlangrafico.com/ , Mexico	Deal Flow Log: to review	
483129420640287	2017-11-19	2017-11-19	2017-11-19	Vertical Organic Garden	zuza	zuza@rtaventures.com			outgoing,mexico	Environmental Innovation, http://www.verticalorganicgarden.com , Mexico	Deal Flow Log: to review	
483129422076733	2017-11-19	2017-11-19	2017-11-19	WeDoctors	zuza	zuza@rtaventures.com			outgoing,mexico	Mobile Health, http://www.wedoctors.mx , Mexico	Deal Flow Log: to review	
483059099807004	2017-11-18	2017-11-19	2017-11-19	Vitta	zuza	zuza@rtaventures.com			outgoing,Brazil,EHR	EHR? https://www.vitta.me/	Deal Flow Log: to review	
483059619248049	2017-11-18	2017-11-19	2017-11-19	Healthgrain	zuza	zuza@rtaventures.com			outgoing,Italy	Telemedicine w/ alternative docs https://heartgrain.com/	Deal Flow Log: to review	
483059641919187	2017-11-18	2017-11-19	2017-11-19	Familiados	zuza	zuza@rtaventures.com			outgoing,Italy	Marketplace with caregivers https://familiados.com/	Deal Flow Log: to review	
483060783849384	2017-11-18	2017-11-19	2017-11-19	Risdel	zuza	zuza@rtaventures.com			outgoing,Italy	Rehabilitation solution http://risdel.com.mx/#features Mexico	Deal Flow Log: to review	
483060788534175	2017-11-18	2017-11-19	2017-11-19	HolaHugo	zuza	zuza@rtaventures.com			outgoing,Italy	Medication delivery to home http://holahugo.com/	Deal Flow Log: to review	
483060807595528	2017-11-18	2017-11-19	2017-11-19	AesirCare	zuza	zuza@rtaventures.com			outgoing,Italy	Some EHR? https://aesircare.org/	Deal Flow Log: to review	
483060813157181	2017-11-18	2017-11-19	2017-11-19	UDOC	zuza	zuza@rtaventures.com			outgoing,Italy	Telemedicine https://udoc.com.mx/	Deal Flow Log: to review	
483061369962669	2017-11-18	2017-11-19	2017-11-19	Caring Crate	zuza	zuza@rtaventures.com			outgoing,Italy	Cosmetics box subscription http://www.caring-crate.com/	Deal Flow Log: to review	
483061362081985	2017-11-18	2017-11-19	2017-11-19	Muralmed	zuza	zuza@rtaventures.com			outgoing,Italy	Smart EHR http://muralmed.com/	Deal Flow Log: to review	
483061382415986	2017-11-18	2017-11-19	2017-11-19	Prescrypto	zuza	zuza@rtaventures.com			outgoing,Italy	ePrescription https://www.prescrypto.com/	Deal Flow Log: to review	
483061388603170	2017-11-18	2017-11-19	2017-11-19	DocAdemic	zuza	zuza@rtaventures.com			outgoing,Italy	Medical education, for all? https://docademic.com/	Deal Flow Log: to review	
483094397865413	2017-11-18	2017-11-19	2017-11-19	Telecare 24	zuza	zuza@rtaventures.com			outgoing,Italy	http://www.telecareh24.it/	Deal Flow Log: to review	
483094405998365	2017-11-18	2017-11-19	2017-11-19	Farmosa	zuza	zuza@rtaventures.com			outgoing,Italy	Therapies at home http://www.farmosa.it/farmosahome/	Deal Flow Log: to review	
483094449983759	2017-11-18	2017-11-19	2017-11-19	SHbooking	zuza	zuza@rtaventures.com			outgoing,Italy	Appointments bookings https://www.shbooking.com/	Deal Flow Log: to review	
483094401576864	2017-11-18	2017-11-19	2017-11-19	Doctortag	zuza	zuza@rtaventures.com			outgoing,Italy	ICE http://www.doctortag.it/	Deal Flow Log: to review	
483094411657479	2017-11-18	2017-11-19	2017-11-19	Med Ea	zuza	zuza@rtaventures.com			outgoing,Italy	Telecardiology http://www.med-ea.it/	Deal Flow Log: to review	
483094437473598	2017-11-18	2017-11-19	2017-11-19	Selfcare24	zuza	zuza@rtaventures.com			outgoing,Italy	Caregivers marketplace https://www.safecare24.com/	Deal Flow Log: to review	
483094444110899	2017-11-18	2017-11-19	2017-11-19	DrCare24	zuza	zuza@rtaventures.com			outgoing,Italy	Telemedicine https://drcare24.com/#/	Deal Flow Log: to review	
483094457310192	2017-11-18	2017-11-19	2017-11-19	MedForFit	zuza	zuza@rtaventures.com			outgoing,Italy	Measure your health status http://www.medforfit.com/	Deal Flow Log: to review	
471875037887980	2017-11-06		2017-11-18	Memed	zuza	zuza@rtaventures.com			outgoing,Brazil,drugs	Drug info for docs https://memed.com.br/ outgoing, Brazil, drug	Deal Flow Log: to review	
472949919608370	2017-11-07	2017-11-18	2017-11-18	Rhases	zuza	zuza@rtaventures.com			outgoing,Brazil,insurance	Health Insurance's Marketplace: https://www.rhases.com.br Brazil,	Deal Flow Log: to review	
472951431660432	2017-11-07	2017-11-18	2017-11-18	doktoruz.com	zuza	zuza@rtaventures.com			outgoing,Turkey	Communication Platform of Physicians: http://www.doktoruz.com/ Turkey, , crazy traffic spike, but irrelevant?	Deal Flow Log: to review	
472951411672458	2017-11-07	2017-11-18	2017-11-18	Dr. CUCO	zuza	zuza@rtaventures.com			outgoing,Brazil,medication adherance	E-Health Multiplatform for digital prescriptions and smart pills alerts: http://www.drcuco.com.br/ Brazil, medication mgmt,	Deal Flow Log: to review	
472951450414136	2017-11-07	2017-11-18	2017-11-18	Mova Mais/ Heartbit	zuza	zuza@rtaventures.com			outgoing,Brazil	Mova Mais is the physical exercises reward program for the Brazilian market.: http://movamais.com	Deal Flow Log: to review	
472951440976587	2017-11-07	2017-11-18	2017-11-18	VEXROB	zuza	zuza@rtaventures.com			outgoing,Turkey,rehabilitation	Vexrob is a platform that brings together physiotherapists and patients.: https://vexrob.com Turkey, ,	Deal Flow Log: to review	
472953040176453	2017-11-07	2017-11-18	2017-11-18	Zeitgeist Health SE	zuza	zuza@rtaventures.com			outgoing,Czech Republic	Zeitgeist Health is a web application that enables its users to interpret and document ultrasound examinations.: http://www.fetview.com Czech Republic, ,	Deal Flow Log: to review	
472953049744685	2017-11-07	2017-11-18	2017-11-18	Mindpax.me	zuza	zuza@rtaventures.com			outgoing,Czech Republic	Mindpax.me is a health technology company that helps people who suffer from bipolar affective disorder.: https://www.mindpax.me Czech Republic, ,	Deal Flow Log: to review	
472954086425079	2017-11-07	2017-11-18	2017-11-18	Triagem Nut System	zuza	zuza@rtaventures.com			outgoing,Brazil	Triagem Nut System offers screening and nutritional diagnosis, continuos patient monitoring during hospitalization period and management .: http://triagemnut.com.br/	Deal Flow Log: to review	
481682254896449	2017-11-16	2017-11-18	2017-11-18	Diabetes Lab	zuza	zuza@rtaventures.com			outgoing,Poland,diabetes	AI for diabetics http://diabeteslab.org/	Deal Flow Log: to review	
477366800144437	2017-11-13	2017-11-18	2017-11-18	InsightMedi	zuza	zuza@rtaventures.com			outgoing,Spain,medical education	InsightMedi is an online platform that enables the health community to share their experiences and knowledge through medical images.: â‚¬75,000 Spain, medical education,	Deal Flow Log: to review	
469708576717212	2017-11-02	2017-11-18	2017-11-18	DietBox	zuza	zuza@rtaventures.com			outgoing,Brazil	none	Deal Flow Log: to review	
470548260305631	2017-11-03	2017-11-18	2017-11-18	Starosedlsky	zuza	zuza@rtaventures.com			incoming,Israel,Czech Republic	Some plastic surgery business b/w Israel and Prague www.startosedlsky.com	Deal Flow Log: to review	
470556443692152	2017-11-03	2017-11-18	2017-11-18	Nicoletter	zuza	zuza@rtaventures.com			from PNC,EHR,USA	EHR w/ patient focus https://nicolette.com/ USA, from PNC	Deal Flow Log: to review	
470575935616306	2017-11-03	2017-11-18	2017-11-18	GetLiveSmart	zuza	zuza@rtaventures.com			from PNC,UK,blood	Blood test based health coaching https://www.getlivesmart.com/pages/home-kit UK, PNC,	Deal Flow Log: to review	
477365381239663	2017-11-13	2017-11-18	2017-11-18	Cuidum	zuza	zuza@rtaventures.com			outgoing,Spain,elderly care	Cuidum is a information provider of the best caregiver for your family member's home care.: â‚¬985,000 Spain, caregivers marketplace, 250K	Deal Flow Log: to review	
477365385982326	2017-11-13	2017-11-18	2017-11-18	Bucmi	zuza	zuza@rtaventures.com			outgoing,Spain,beauty services marketplace	Book beauty salons & spas appointments: â‚¬3,113,983 Spain, re booksy,	Deal Flow Log: to review	
477365395881869	2017-11-13	2017-11-18	2017-11-18	Pupilum	zuza	zuza@rtaventures.com			outgoing,Spain,medical education	Pupilum is a web-based portal that offers online training services for healthcare professionals.: Spain, medical education, interesting re 123sono,	Deal Flow Log: to review	
477365403562516	2017-11-13	2017-11-18	2017-11-18	Ofersalud	zuza	zuza@rtaventures.com			outgoing,Spain	All the advantages of private health services, with the best professionals at your disposal at amazing prices: Spain, ?,	Deal Flow Log: to review	
477366181993462	2017-11-13	2017-11-18	2017-11-18	PharmaHero.com	zuza	zuza@rtaventures.com			outgoing,Spain	PharmaHero is a shopping and comparison website for pharmacy products, helping spain consumers save 50% on each shop.: Spain, beta, 100K	Deal Flow Log: to review	
477366209457741	2017-11-13	2017-11-18	2017-11-18	MedicOnline	zuza	zuza@rtaventures.com			outgoing,Spain,telemedicine	Weâ€:tm:re not only a health consult service, weâ€:tm:re your new access to unlimited health through medical AI and medical experts.: Spain, telemedicine, 52K users? But no traffic?	Deal Flow Log: to review	
477366191859375	2017-11-13	2017-11-18	2017-11-18	Healthia	zuza	zuza@rtaventures.com			outgoing,Spain	Healthia is a health and wellness website that enables its users to find medical professionals.: Spain, rewards/discounts on medical tratment, increasing traction	Deal Flow Log: to review	
477366215174374	2017-11-13	2017-11-18	2017-11-18	Cuideo	zuza	zuza@rtaventures.com			outgoing,Spain,elderly care	Cuideo offers senior home care services: â‚¬500,000 Spain, caregivers marketplace,	Deal Flow Log: to review	
477366178625496	2017-11-13	2017-11-18	2017-11-18	ClinicPoint	zuza	zuza@rtaventures.com			outgoing,Spain	ClinicPoint Formerly known as MedprivÃ© offers a cloud-sharing security solution for homes, SMEs, and distributed systems.: â‚¬2,500,000 Spain, nice re DP? Treatments in the best clincics in Spain w/ discounts,	Deal Flow Log: to review	
477366800585209	2017-11-13	2017-11-18	2017-11-18	Blooders	zuza	zuza@rtaventures.com			outgoing,mexico	Blooders is a mobile application that enables its users to make online appointments and save up to 30 minutes in their next blood donation.: $20,000 Mexico, , not for us?	Deal Flow Log: to review	
477366802429304	2017-11-13	2017-11-18	2017-11-18	WeFitter	zuza	zuza@rtaventures.com			outgoing,Spain	Data-driven gamification app that helps companies optimize engagement and health encouraging employees to lead a more active lifestyle.: $659,348 Spain, humanoo/rewards (Netflix, amazon, spotify), some traction	Deal Flow Log: to review	
477367636677607	2017-11-13	2017-11-18	2017-11-18	Saluspot	zuza	zuza@rtaventures.com			outgoing,Spain	Saluspot is an interactive community of physicians, improving health and welfare within the social networking world.: â‚¬1,100,000 Spain, health portal, 4m monthly visits	Deal Flow Log: to review	
477366821843157	2017-11-13	2017-11-18	2017-11-18	Clinicas del Azucar	zuza	zuza@rtaventures.com			outgoing,mexico	Providing affordable, specialized, and convenient diabetes care to middle and low-income populations.: Mexico, ,	Deal Flow Log: to review	
477367701105383	2017-11-13	2017-11-18	2017-11-18	faStyle	zuza	zuza@rtaventures.com			outgoing,Italy,beauty services marketplace	Find and Book Professionals beauty & wellness near you.: Italy, booksy,	Deal Flow Log: to review	
481728194468424	2017-11-16	2017-11-18	2017-11-18	excemed	zuza	zuza@rtaventures.com			outgoing,Italy,medical education	medical education https://www.excemed.org/	Deal Flow Log: to review	
481788864388671	2017-11-16	2017-11-18	2017-11-18	Devicare	zuza	zuza@rtaventures.com			outgoing	Medical devices for chronic disease patients http://www.devicare.com/en/ Spain	Deal Flow Log: to review	
482720834440295	2017-11-17	2017-11-18	2017-11-18	wowego	zuza	zuza@rtaventures.com			outgoing	https://www.wowego.com/ fitness	Deal Flow Log: to review	
482721883452936	2017-11-17	2017-11-18	2017-11-18	tagfit	zuza	zuza@rtaventures.com			outgoing,Brazil	http://www.tagfit.com.br/ brazil, fitness	Deal Flow Log: to review	
483057083439282	2017-11-18	2017-11-18	2017-11-18	Scador	zuza	zuza@rtaventures.com			outgoing,Poland	Soft house http://www.scador.com/ Poland, outgoing	Deal Flow Log: to review	
483055362756264	2017-11-18	2017-11-18	2017-11-18	hubeo	zuza	zuza@rtaventures.com			outgoing,Poland	events https://hubeo.com/welcome	Deal Flow Log: to review	
483055373586891	2017-11-18	2017-11-18	2017-11-18	Daybite	zuza	zuza@rtaventures.com			outgoing,Poland	kaputt? http://www.daybite.com poland	Deal Flow Log: to review	
483055406296426	2017-11-18	2017-11-18	2017-11-18	Pro apteka	zuza	zuza@rtaventures.com			outgoing,Poland	No idea how pro :slightly_smiling_face: http://www.pro-apteka.pl/	Deal Flow Log: to review	
483057077007797	2017-11-18	2017-11-18	2017-11-18	Sundose	zuza	zuza@rtaventures.com			outgoing,Poland	Personalized supplements https://pl.sundose.io/ Poland, outgoing	Deal Flow Log: to review	
364479326060627	2017-06-14	2017-11-17	2017-11-17	Yumi	zuza	zuza@rtaventures.com			outgoing,USA,food,baby,consumer subscription	Babies food subscription helloyumi.com	Deal Flow Log: in progress	
275908717508171	2017-02-19	2017-11-17	2017-11-17	Cloud Dentistry	zuza	zuza@rtaventures.com			outgoing,dental,staffing	Dental staffing and job board: https://www.clouddentistry.com	Deal Flow Log: in progress	
385647281262189	2017-07-14	2017-11-16	2017-11-16	Trustedoctor	zuza	zuza@rtaventures.com		2017-11-14	network,UK,consultations	Consultations? wwww.trustedoctor.com	Deal Flow Log: in progress	
427871045708283	2017-09-12	2017-11-16	2017-11-16	Bym	Piotr Kulesza	piotr@rta.vc			network,France,from TheFamily	https://bymlife.com stroke rehabilitation	Deal Flow Log: in progress	
216036543136517	2016-11-20	2017-11-16	2017-11-16	Boost Health app	Piotr Kulesza	piotr@rta.vc			network,Germany	http://www.boosthealthapp.com for Hashimoto's disease	Deal Flow Log: in progress	
324649630321635	2017-04-21	2017-06-13	2017-11-15	Made of genes	zuza	zuza@rtaventures.com			network,Spain,event,genetics,Health 2.0 Europe Barcelona '17	Marketplace of applications based on your genome: https://madeofgenes.com/howitworks&tab=process Spain, genetics	Deal Flow Log: to review	
480512588279498	2017-11-15	2017-11-15	2017-11-15	Deka Lash	Piotr Kulesza	piotr@rta.vc			incoming,USA	http://www.dekalash.com subscription for eyelashes + retail chain	Deal Flow Log: to review	
480454701451594	2017-11-15	2017-11-15	2017-11-15	JIVR bike	Piotr Kulesza	piotr@rta.vc			network,Poland	electric foldable bike https://jivrbike.com	Deal Flow Log: to review	
450517024502087	2017-10-11	2017-11-14	2017-11-14	Fitadept	Piotr Kulesza	piotr@rta.vc			network,Poland	http://fitadept.com Tomek Nowinski zbudowal zespol wokol tego raising 1m pln seed	Deal Flow Log: in progress	
445298013787873	2017-10-04	2017-11-14	2017-11-14	Adsonos / Radio Net	Piotr Kulesza	piotr@rta.vc			network,Poland	"http://www.adsonos.com ""adwords for radio advertising"""	Deal Flow Log: to review	
442866134815065	2017-10-02	2017-11-14	2017-11-14	ScriptDrop	Piotr Kulesza	piotr@rta.vc			outgoing,blockchain,USA	http://www.scriptdrop.co ICO	Deal Flow Log: to review	
479420299852023	2017-11-14	2017-11-14	2017-11-14	Computer Science	Piotr Kulesza	piotr@rta.vc			network,USA,from TheFamily	AI data analysis	Deal Flow Log: to review	
477366178723037	2017-11-13	2017-11-13	2017-11-13	Alecrim	zuza	zuza@rtaventures.com			outgoing,Brazil,food delivery	Healthy, delicious meals, delivered in 25 minutes.: $87,000 Brazil, ,	Deal Flow Log: to review	
477366766188928	2017-11-13	2017-11-13	2017-11-13	Tecnosenior	zuza	zuza@rtaventures.com			outgoing,elderly care,Brazil	Tecnosenior develops innovative products for personal emergency monitoring, focusing on the needs of the elderly.: Brazil, ,	Deal Flow Log: to review	
477366824996672	2017-11-13	2017-11-13	2017-11-13	Acumapa	zuza	zuza@rtaventures.com			outgoing,alternative medicine	Acupuncture maps in camera of your mobile / Acupuncture Maps on your mobile Camera.: , ,	Deal Flow Log: to review	
477367691080833	2017-11-13	2017-11-13	2017-11-13	AGIS	zuza	zuza@rtaventures.com			outgoing,Brazil	AGIS is an information technology company that develops environmental and health solutions for the corporate market.: Brazil, ,	Deal Flow Log: to review	
477365359291848	2017-11-13	2017-11-13	2017-11-13	Enbelive srl	zuza	zuza@rtaventures.com			outgoing,Italy	Enbelive creates a unique service for children urban mobility and healthy lifestyle.: Italy, , poor traction	Deal Flow Log: to review	
477365385176106	2017-11-13	2017-11-13	2017-11-13	Aria Wearables	zuza	zuza@rtaventures.com			outgoing,Italy	Aria, the active thermal footbed that can heat and cool down your feet ensuring a constant thermal comfort: Italy, ,	Deal Flow Log: to review	
477365363819041	2017-11-13	2017-11-13	2017-11-13	Angiodroid	zuza	zuza@rtaventures.com			outgoing,Italy	Angiodroid is a medical technology company offering an automatic injection system for carbon dioxide angiography.: â‚¬2,400,000 Italy, ,	Deal Flow Log: to review	
477365391620063	2017-11-13	2017-11-13	2017-11-13	PickMeApp	zuza	zuza@rtaventures.com			outgoing,Italy	PickMeApp is a personalized, flexible, and smart mobility solution for kids and elderly people.: Italy, for childer and the elderly,	Deal Flow Log: to review	
477365393214663	2017-11-13	2017-11-13	2017-11-13	Atricath	zuza	zuza@rtaventures.com			outgoing,Italy	Atricath is a company dedicated in developing a proprietary and patented technology for pulmonary vein ablation.: Italy, ,	Deal Flow Log: to review	
477365396436470	2017-11-13	2017-11-13	2017-11-13	ADAM	zuza	zuza@rtaventures.com			outgoing,Italy	Software solutions for medical diagnostics.: Italy, , kaputt?	Deal Flow Log: to review	
477365396252833	2017-11-13	2017-11-13	2017-11-13	Sedicidodici	zuza	zuza@rtaventures.com			outgoing,Italy	Sedicidodici, a medical device company, offers Smart Clot, a device that can predict a thrombotic event and cause of stroke or heart attack.: â‚¬900,000 Italy, ,	Deal Flow Log: to review	
477365407302637	2017-11-13	2017-11-13	2017-11-13	EVARplanning	zuza	zuza@rtaventures.com			outgoing,Italy	Endovascular stent graft configuration and rendering: Italy, medtech,	Deal Flow Log: to review	
477365408394278	2017-11-13	2017-11-13	2017-11-13	B&B Harem	zuza	zuza@rtaventures.com			outgoing,Italy	Bed & Breakfast in Tuscany - Maremma region The B&B Harem is the ideal place to start some excursions on foot, on horseback or by bike in: Italy, ,	Deal Flow Log: to review	
477365409445539	2017-11-13	2017-11-13	2017-11-13	uBlend Nutrition	zuza	zuza@rtaventures.com			outgoing,Italy	Diet & Bodybuilding Instant Shakes: Italy, ,	Deal Flow Log: to review	
477365409453802	2017-11-13	2017-11-13	2017-11-13	Winmedical	zuza	zuza@rtaventures.com			outgoing,Italy	WinMedical is a medical device company developing a modular and wearable monitoring system for Patients in low-acuity care units and home.: â‚¬3,900,000 Italy, monitoring remote, wearable, poor traction?	Deal Flow Log: to review	
